country,source,date,title,summary,agency,url
US,Federal Register,2025-06-17,Repeal of Greenhouse Gas Emissions Standards for Fossil Fuel-Fired Electric Generating Units,"In this action, the U.S. Environmental Protection Agency (EPA) is proposing to repeal all greenhouse gas (GHG) emissions standards for fossil fuel-fired power plants. The EPA is proposing that the Clean Air Act (CAA) requires it to make a finding that GHG emissions from fossil fuel-fired power plants contribute significantly to dangerous air pollution, as a predicate to regulating GHG emissions from those plants. The EPA is further proposing to make a finding that GHG emissions from fossil fuel-fired power plants do not contribute significantly to dangerous air pollution. The EPA is also proposing, as an alternative, to repeal a narrower set of requirements that includes the emission guidelines for existing fossil fuel-fired steam generating units, the carbon capture and sequestration/storage (CCS)-based standards for coal-fired steam generating units undertaking a large modification, and the CCS-based standards for new base load stationary combustion turbines.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/17/2025-10991/repeal-of-greenhouse-gas-emissions-standards-for-fossil-fuel-fired-electric-generating-units
US,Federal Register,2025-06-17,Texas Underground Injection Control (UIC) Program; Class VI Primacy,"The U.S. Environmental Protection Agency (EPA or the Agency) has received a complete Underground Injection Control (UIC) program revision application from the State of Texas, requesting primary enforcement responsibility (primacy) for Class VI injection wells under Safe Drinking Water Act (SDWA) section 1422. The EPA's approval would allow the Railroad Commission of Texas (RRC) to issue and enforce compliance with UIC Class VI permits for injection wells used for geologic carbon sequestration. In this action, the EPA proposes to approve Texas' application to implement the UIC program for Class VI injection wells located within the State, except those on Indian lands.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/17/2025-10957/texas-underground-injection-control-uic-program-class-vi-primacy
US,Federal Register,2025-06-11,Air Plan Approval; West Virginia; 2024 Amendments to West Virginia's Ambient Air Quality Standards,The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of West Virginia. This revision updates West Virginia's incorporation by reference (IBR) of EPA's national ambient air quality standards (NAAQS) and the associated monitoring reference and equivalent methods. This action is being taken under the Clean Air Act (CAA).,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/11/2025-10548/air-plan-approval-west-virginia-2024-amendments-to-west-virginias-ambient-air-quality-standards
US,Federal Register,2025-06-11,Approval and Promulgation of Air Quality Implementation Plans; West Virginia; Revisions to Regulation for Control of Ozone Season Nitrogen Oxide Emissions,"The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of West Virginia. The revision pertains to West Virginia 45 Code of State Rules (CSR) 40 (WV rule) that establishes the nitrogen oxides (NO<INF>X</INF>) ozone season limitations and requirements for non- electrical generating unit (EGU) large industrial boilers and combustion turbines that have a maximum design heat input of greater than 250 million British thermal units per hour (MMBtu/hr), as well as affected stationary internal combustion engines and cement manufacturing kilns. This action is being taken under the Clean Air Act (CAA).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/11/2025-10547/approval-and-promulgation-of-air-quality-implementation-plans-west-virginia-revisions-to-regulation
US,Federal Register,2025-06-11,Air Plan Approval; Delaware; Motor Vehicle Inspection and Maintenance Program Certification,"The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Delaware. This SIP revision addresses Clean Air Act (CAA) requirements for the enactment of a Basic vehicle emissions inspection and maintenance (I/M) program for the Delaware portion (i.e., New Castle County) of the Philadelphia-Wilmington-Atlantic City, Pa-NJ-MD- DE Nonattainment Area (Philadelphia NAA) for the 2015 8-hour ozone National Ambient Air Quality Standards (NAAQS).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/11/2025-10546/air-plan-approval-delaware-motor-vehicle-inspection-and-maintenance-program-certification
US,Federal Register,2025-06-09,"Pesticide Tolerances; Implementing Registration Review Decisions for Certain Pesticides; Hydrogen Cyanide, et al.","The Environmental Protection Agency (EPA or Agency) is proposing to implement several tolerance actions under the Federal Food, Drug, and Cosmetic Act (FFDCA) that the Agency determined were necessary or appropriate during the registration review conducted under the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA). During registration review, EPA reviews all aspects of a pesticide case, including existing tolerances, to ensure that the pesticide continues to meet the standard for registration under FIFRA. The pesticide tolerances and active ingredients addressed in this rulemaking are identified and discussed in detail in Unit III. of this document.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/09/2025-10208/pesticide-tolerances-implementing-registration-review-decisions-for-certain-pesticides-hydrogen
US,Federal Register,2025-06-04,Air Plan Approval; California; Eastern Kern Air Pollution Control District; Portland Cement Kilns,"The Environmental Protection Agency (EPA) is proposing to approve a revision to the Eastern Kern Air Pollution Control District (EKAPCD or ""District"") portion of the California State Implementation Plan (SIP). This revision concerns emissions of oxides of nitrogen (NO<INF>X</INF>) from Portland cement kilns. We are proposing to approve a local rule to regulate these emission sources under the Clean Air Act (CAA or ""Act""). We are taking comments on this proposal and plan to follow with a final action.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/04/2025-10036/air-plan-approval-california-eastern-kern-air-pollution-control-district-portland-cement-kilns
US,Federal Register,2025-06-03,Air Plan Approval; IA; Alter Metal Recycling Permit Modification,"The Environmental Protection Agency (EPA) is proposing approval of revisions to the Iowa State Implementation Plan (SIP) to include a permit modification for Alter Metal Recycling. The SIP revision addresses modifications to the air construction permit for Alter Metal Recycling included in the State's 2008 Lead (Pb) National Ambient Air Quality Standards (NAAQS) attainment plan for portions of Council Bluffs, Pottawattamie County, IA. These revisions do not impact the stringency of the SIP or have an adverse effect on air quality. The EPA's proposed approval of this rule revision is being done in accordance with the requirements of the Clean Air Act (CAA).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/03/2025-10038/air-plan-approval-ia-alter-metal-recycling-permit-modification
US,Federal Register,2025-06-03,National Priorities List; Addition of Exide Technologies-Vernon Site; Notification of Data Availability and Request for Comment,"The Environmental Protection Agency (EPA) is announcing the availability of and soliciting public comment on additional data related to the proposed addition of the Exide Technologies-Vernon site in Vernon, California to the National Priorities List (NPL). The EPA proposed to list the site on the NPL on September 5, 2024. These additional data pertain to the lines of evidence of aquifer interconnection and contaminant attribution and may be used by the EPA in a future determination on whether to list the site on the NPL.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/03/2025-10022/national-priorities-list-addition-of-exide-technologies-vernon-site-notification-of-data
US,Federal Register,2025-06-03,Determination of Attainment by the Attainment Date; California; Mariposa County; 2015 8-Hour Ozone National Ambient Air Quality Standards,"The Environmental Protection Agency (EPA) is proposing to determine that the Mariposa County nonattainment area in California (""Mariposa area""), classified as ""Moderate"" for the 2015 ozone national ambient air quality standards (NAAQS or ""standard""), attained the 2015 ozone NAAQS by the August 3, 2024 attainment date. Our proposed determination of attainment is based upon the exclusion of exceedances of the 2015 ozone NAAQS that occurred on multiple days in 2021 and 2022, because the exceedances are due to exceptional events. This action, if finalized as proposed, will fulfill the EPA's statutory obligation to determine whether the Mariposa area attained the NAAQS by the August 3, 2024 attainment date.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/03/2025-09999/determination-of-attainment-by-the-attainment-date-california-mariposa-county-2015-8-hour-ozone
US,Federal Register,2025-06-03,Air Plan Approval; New Jersey; Memorandum of Agreement To Address NOX SIP Call Requirements,The Environmental Protection Agency (EPA) is proposing to approve a revision in the New Jersey State Implementation Plan (SIP) that includes a signed Memorandum of Agreement (MOA) developed between the EPA and the New Jersey Department of Environmental Protection (NJDEP). The MOA demonstrates how the State will maintain compliance with its nitrogen oxides (NO<INF>X</INF>) emission control obligations for the types of large non-electricity generating units (non-EGUs) that were previously regulated under the New Jersey NO<INF>X</INF> Budget Program. This action is being taken in accordance with the requirements of the Clean Air Act (CAA).,"[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/06/03/2025-09996/air-plan-approval-new-jersey-memorandum-of-agreement-to-address-nox-sip-call-requirements
US,Federal Register,2025-05-27,Methylene Chloride; Regulation Under the Toxic Substances Control Act (TSCA); Compliance Date Extensions,"The Environmental Protection Agency (EPA or Agency) is proposing to extend the compliance date applicable to certain entities subject to the regulation of methylene chloride recently promulgated under the Toxic Substances Control Act (TSCA). Specifically, EPA is proposing to extend by 18 months the Workplace Chemical Protection Program (WCPP) and the associated recordkeeping compliance dates for laboratories that are not owned or operated by agencies or Federal contractors acting on behalf of the Federal government. Under this proposal, all laboratories, whether federal or not, would have the same compliance dates, which would be aligned with current compliance dates for Federal agencies and Federal contractors. EPA is proposing to extend the compliance dates for associated laboratory activities detailed in this proposal to avoid disruption of important functions such as the use of environmental monitoring methods needed for cleanup sites and wastewater treatment, as well as activities associated with university laboratories. The use of environmental monitoring methods, a common function of non-federal laboratories, is important to EPA's mission to ensure that the air is safe to breathe, water is safe for drinking or recreating, and disposal activities protect the environment.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/27/2025-09421/methylene-chloride-regulation-under-the-toxic-substances-control-act-tsca-compliance-date-extensions
US,Federal Register,2025-05-23,"Air Plan Approval; Oregon; Lane Regional Air Protection Agency, Outdoor Burning","The Environmental Protection Agency (EPA) proposes to approve into the Oregon State Implementation Plan (SIP) the Lane Regional Air Protection Agency (LRAPA) revised outdoor burning rule revisions submitted by the Oregon Department of Environmental Quality (ODEQ) on July 1, 2024, in coordination with LRAPA. The revised rule, applicable in Lane County, Oregon, clarifies terminology, revises formatting, and expands the residential outdoor burning season to allow burning of woody yard trimmings on approved burn days within Lowell city limits from October 1 through June 15. ODEQ included in the submittal a technical demonstration that the requested expansion of the residential outdoor burning season will not interfere with attainment and maintenance of the NAAQS and other applicable Clean Air Act (CAA) requirements. The EPA is proposing to approve this rule because it meets the applicable requirements of the Clean Air Act.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/23/2025-09324/air-plan-approval-oregon-lane-regional-air-protection-agency-outdoor-burning
US,Federal Register,2025-05-23,Mississippi: Final Authorization of State Hazardous Waste Management Program Revisions,"Mississippi has applied to the Environmental Protection Agency (EPA) for final authorization of changes to its hazardous waste program under the Resource Conservation and Recovery Act (RCRA), as amended. The EPA has reviewed Mississippi's application and has determined, subject to public comment, that these changes satisfy all requirements needed to qualify for final authorization. Therefore, in the ""Rules and Regulations"" section of this Federal Register, we are authorizing Mississippi for these changes as a final action without a prior proposed rule. If we receive no adverse comment, we will not take further action on this proposed rule.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/23/2025-09303/mississippi-final-authorization-of-state-hazardous-waste-management-program-revisions
US,Federal Register,2025-05-23,Alabama: Final Authorization of State Hazardous Waste Management Program Revisions,"Alabama has applied to the Environmental Protection Agency (EPA) for final authorization of changes to its hazardous waste program under the Resource Conservation and Recovery Act (RCRA), as amended. The EPA has reviewed Alabama's application and has determined, subject to public comment, that these changes satisfy all requirements needed to qualify for final authorization. Therefore, in the ""Rules and Regulations"" section of this Federal Register, we are authorizing Alabama for these changes as a final action without a prior proposed rule. If we receive no adverse comment, we will not take further action on this proposed rule.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/23/2025-09301/alabama-final-authorization-of-state-hazardous-waste-management-program-revisions
US,Federal Register,2025-05-23,Air Plan Approval; Texas and Oklahoma; Texas Regional Haze Plans for the First and Second Implementation Periods and Five-Year Progress Report; Oklahoma Regional Haze Plan for the First Implementation Period,"The Environmental Protection Agency (EPA) is proposing to approve regional haze State Implementation Plan (SIP) revisions submitted by the Texas Commission on Environmental Quality (TCEQ), dated March 20, 2014, and July 20, 2021, as satisfying applicable requirements under the Clean Air Act (CAA or Act) and EPA's Regional Haze Rule (RHR). Additionally, the EPA is proposing to approve portions of the 2009 Texas Regional Haze SIP submission and portions of the 2010 Oklahoma Regional Haze SIP submission that relate to reasonable progress requirements for the first planning period from 2007 through 2018. Finally, the EPA is also withdrawing its 2023 proposed disapprovals regarding Texas's and Oklahoma's first planning period SIPs and its 2024 proposed action regarding Texas's second planning period SIP. The EPA is taking this action pursuant to sections 110 and 169A of the Act.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/23/2025-09293/air-plan-approval-texas-and-oklahoma-texas-regional-haze-plans-for-the-first-and-second
US,Federal Register,2025-05-23,Air Plan Approval; Vermont; Regional Haze State Implementation Plan for the Second Implementation Period,"The Environmental Protection Agency (EPA) is proposing to approve the Regional Haze State Implementation Plan (SIP) revision submitted by Vermont on July 1, 2024, as satisfying applicable requirements under the Clean Air Act (CAA) and EPA's Regional Haze Rule for the program's second implementation period. Vermont's SIP submission addresses the requirement that states must periodically revise their long-term strategies for making reasonable progress towards the national goal of preventing any future, and remedying any existing, anthropogenic impairment of visibility, including regional haze, in mandatory Class I Federal areas. The SIP submission also addresses other applicable requirements for the second implementation period of the regional haze program. The EPA is taking this action pursuant to sections 110 and 169A of the Clean Air Act.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/23/2025-09274/air-plan-approval-vermont-regional-haze-state-implementation-plan-for-the-second-implementation
US,Federal Register,2025-05-22,"Pesticide Tolerances; Implementing Registration Review Decisions for Certain Pesticides; Diphenylamine, et al","The Environmental Protection Agency (EPA or Agency) is proposing to implement several tolerance actions under the Federal Food, Drug, and Cosmetic Act (FFDCA) that the Agency previously determined were necessary or appropriate during the registration review conducted under the Federal Insecticide, Fungicide, and Rodenticide Act (FIFRA). During registration review, EPA reviews all aspects of a pesticide case, including existing tolerances, to ensure that the pesticide continues to meet the standard for registration under FIFRA. The pesticide tolerances and active ingredients addressed in this rulemaking are identified and discussed in detail in Unit III. of this document.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/22/2025-09108/pesticide-tolerances-implementing-registration-review-decisions-for-certain-pesticides-diphenylamine
US,Federal Register,2025-05-19,Air Plan Approval; Ohio; Second Maintenance Plan for 2008 Ozone NAAQS,"The Environmental Protection Agency (EPA) is proposing to approve revisions to the Ohio State Implementation Plan (SIP). On November 6, 2024, the Ohio Environmental Protection Agency (Ohio EPA) submitted the state's plans for maintaining the 2008 ozone National Ambient Air Quality Standard (NAAQS or standard) in the Columbus, Ohio; Cleveland-Akron-Lorain, Ohio; and Cincinnati, Ohio-Kentucky-Indiana areas. EPA is proposing to approve these maintenance plans because they provide for the maintenance of the 2008 ozone NAAQS for each area for 10 additional years as required by the Clean Air Act (CAA). EPA is also initiating the adequacy review process for motor vehicle emission budgets (Budgets) for each area. This action, if finalized, would make certain commitments related to maintenance of the 2008 ozone NAAQS in these areas federally enforceable as part of the Ohio SIP.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/19/2025-08728/air-plan-approval-ohio-second-maintenance-plan-for-2008-ozone-naaqs
US,Federal Register,2025-05-19,Arizona Underground Injection Control (UIC) Program; Class I-VI Primacy,"The U.S. Environmental Protection Agency (EPA or Agency) has received a complete Underground Injection Control (UIC) primacy application from the State of Arizona requesting primary enforcement responsibility (primacy) for Class I-VI injection wells under the Safe Drinking Water Act (SDWA) section 1422. The EPA's approval of the State's UIC program primacy application would allow the Arizona Department of Environmental Quality (ADEQ) to authorize underground injection for all underground injection wells regulated under the Federal SDWA and ensure compliance with UIC program requirements. The EPA proposes to issue a final rule approving Arizona's application to implement the UIC program for Class I-VI injection wells located within the State, except those on Indian lands. The EPA proposes amendments to reflect this proposed approval of Arizona's UIC program primacy application.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/19/2025-08513/arizona-underground-injection-control-uic-program-class-i-vi-primacy
US,Federal Register,2025-05-16,North Dakota: Approval of State Coal Combustion Residuals Permit Program,"The Environmental Protection Agency (EPA or the Agency) is proposing to approve North Dakota Coal Combustion Residuals (CCR) partial permit program under the Resource Conservation and Recovery Act (RCRA). After reviewing the CCR permit program application submitted by the North Dakota Department of Environmental Quality (NDDEQ), EPA has preliminarily determined that North Dakota's CCR permit program meets the standard for partial approval under RCRA. If approved, North Dakota's CCR permit program will operate in lieu of the Federal CCR program with the exception of the specific provisions noted below. EPA is seeking comment on this proposal during a 60-day public comment period and will be holding a hybrid in-person and virtual public hearing on EPA's preliminary approval of North Dakota's partial CCR permit program.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/16/2025-08705/north-dakota-approval-of-state-coal-combustion-residuals-permit-program
US,Federal Register,2025-05-15,Hydrogen Fluoride; TSCA Section 21 Petition for Rulemaking Under TSCA Section 6; Reasons for Agency Response; Denial of Requested Rulemaking,"This action announces the availability of the EPA's response to a petition received on February 11, 2025, from the Clean Air Council, Communities for a Better Environment, and Natural Resources Defense Council (petitioners). The petition requests that EPA establish a TSCA rule prohibiting the use of hydrogen fluoride (HF) in domestic oil refining to eliminate unreasonable risks to public health and the environment. After careful consideration, EPA has denied the TSCA petition for the reasons set forth in this notice.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/15/2025-08658/hydrogen-fluoride-tsca-section-21-petition-for-rulemaking-under-tsca-section-6-reasons-for-agency
US,Federal Register,2025-05-14,Air Plan Approval; South Dakota; Regional Haze Plan for the Second Implementation Period,"The Environmental Protection Agency (EPA) is proposing to approve the regional haze state implementation plan (SIP) submission submitted by the State of South Dakota on July 29, 2022 (South Dakota's 2022 SIP submission), under the Clean Air Act (CAA) and the EPA's Regional Haze Rule (RHR) for the program's second implementation period. South Dakota's 2022 SIP submission addresses the requirement that states revise their long-term strategies every implementation period to make reasonable progress towards the national goal of preventing any future, and remedying any existing, anthropogenic impairment of visibility, including regional haze, in mandatory Class I Federal areas. South Dakota's 2022 SIP submission also addresses other applicable requirements for the second implementation period of the regional haze program. The EPA is taking this action pursuant to the CAA.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/14/2025-08072/air-plan-approval-south-dakota-regional-haze-plan-for-the-second-implementation-period
US,Federal Register,2025-05-08,Air Plan Approval; Louisiana; Nonattainment Plan for the Evangeline Parish 2010 Sulfur Dioxide Primary National Ambient Air Quality Standard Nonattainment Area,"The Environmental Protection Agency (EPA) is proposing to approve Louisiana's State Implementation Plan (SIP) revision submitted to EPA on April 2, 2025, for the Evangeline Parish 2010 1-hour sulfur dioxide (SO<INF>2</INF>) primary national ambient air quality standard (NAAQS) nonattainment area. EPA is proposing approval of the following Clean Air Act (CAA) SIP elements: The attainment demonstration for the SO<INF>2</INF> NAAQS, which includes an Agreed Order on Consent (AOC) for the Cabot Corporation's Ville Platte Plant (Cabot) facility; the reasonable further progress (RFP) plan; the reasonably available control measures (RACM) and reasonably available control technology (RACT) demonstration; the emission inventories; and the contingency measures. The State has demonstrated that its current Nonattainment New Source Review (NNSR) program covers this NAAQS; therefore, no revision to the SIP is required for the NNSR element.","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/08/2025-08080/air-plan-approval-louisiana-nonattainment-plan-for-the-evangeline-parish-2010-sulfur-dioxide-primary
US,Federal Register,2025-05-08,Approval and Promulgation of State Implementation Plans; New York; Emission Statement Certification of the 2008 and 2015 Ozone National Ambient Air Quality Standards,"The Environmental Protection Agency (EPA) is proposing to approve portions of the comprehensive State Implementation Plan (SIP) revisions submitted by New York that certify that the State has satisfied the requirements for an emission statement program for both the Serious and Moderate classifications of the 2008 and 2015 ozone National Ambient Air Quality Standards (NAAQS), respectively. These actions are being taken in accordance with the requirements of the Clean Air Act (CAA or Act).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/08/2025-08077/approval-and-promulgation-of-state-implementation-plans-new-york-emission-statement-certification-of
US,Federal Register,2025-05-08,"Air Plan Approval; Missouri; Control of Emissions During Petroleum Liquid Storage, Loading, and Transfer","The Environmental Protection Agency (EPA) is proposing to approve revisions to the Missouri State Implementation Plan (SIP) related to the control of emissions during petroleum liquid storage, loading and transfer in the Kansas City metropolitan area. The revisions to this rule include adding incorporations by reference to other state rules, adding definitions specific to the rule, revising unnecessarily restrictive or duplicative language, and making administrative wording changes. These revisions do not impact the stringency of the SIP or have an adverse effect on air quality. The EPA's proposed approval of this rule revision is being done in accordance with the requirements of the Clean Air Act (CAA).","[{'raw_name': 'ENVIRONMENTAL PROTECTION AGENCY', 'name': 'Environmental Protection Agency', 'id': 145, 'url': 'https://www.federalregister.gov/agencies/environmental-protection-agency', 'json_url': 'https://www.federalregister.gov/api/v1/agencies/145', 'parent_id': None, 'slug': 'environmental-protection-agency'}]",https://www.federalregister.gov/documents/2025/05/08/2025-08074/air-plan-approval-missouri-control-of-emissions-during-petroleum-liquid-storage-loading-and-transfer
